price,year,mileage,make,model,body,age,mileage_per_year,high_mileage
3950,2019,283489,ford,f-250,extended cab pickup,6,47248.166666666664,1
3750,2019,87000,chevrolet,other pickups,,6,14500.0,0
7100,2019,38824,chevrolet,corvette,,6,6470.666666666667,0
10100,2019,63550,bmw,4-series,coupe,6,10591.666666666666,0
1530,2020,210500,kia,sorento,suv,5,42100.0,1
13000,2019,35346,ram,1500,standard cab pickup,6,5891.0,0
10350,2019,93000,chevrolet,bel air/150/210,coupe,6,15500.0,0
2030,2019,35000,gmc,sierra 1500,pickup,6,5833.333333333333,0
14400,2020,45968,chevrolet,corvette,coupe,5,9193.6,0
5780,2020,39985,oldsmobile,toronado,coupe,5,7997.0,0
3900,2020,37415,buick,roadmaster,sedan,5,7483.0,0
7800,2020,72356,chevrolet,impala,sedan,5,14471.2,0
5790,2020,76607,lancia,zagato,convertible,5,15321.4,0
5600,2019,51521,smart,fortwo,hatchback,6,8586.833333333334,0
2730,2020,50250,chevrolet,c-10,,5,10050.0,0
1730,2020,12345,chevrolet,c-10,,5,2469.0,0
27500,2020,45300,maserati,quattroporte,,5,9060.0,0
19000,2019,6,ford,model a,,6,1.0,0
10400,2020,200000,ford,f-100,pickup truck,5,40000.0,1
3800,2019,156000,bmw,m3,coupe,6,26000.0,1
1380,2020,39400,ford,e-series van,extended passenger van,5,7880.0,0
6000,2019,111222,chevrolet,bel air/150/210,sedan,6,18537.0,0
4850,2019,123456,chevrolet,fleetmaster,sedan,6,20576.0,0
17560,2019,86819,ford,mustang,coupe,6,14469.833333333334,0
30600,2020,1,ford,mustang,fastback,5,0.2,0
17900,2019,33000,chevrolet,ssr,,6,5500.0,0
11500,2019,50000,ford,thunderbird,coupe,6,8333.333333333334,0
8000,2019,99999,ford,mustang,fastback,6,16666.5,0
18100,2019,70040,chevrolet,corvette,coupe,6,11673.333333333334,0
30100,2020,48500,chevrolet,corvette,coupe,5,9700.0,0
16800,2019,58000,ford,f-250,crew cab pickup,6,9666.666666666666,0
11500,2020,145628,chevrolet,bel air/150/210,,5,29125.6,0
16850,2020,73638,oldsmobile,eighty-eight,coupe,5,14727.6,0
920,2020,167000,ford,mustang,coupe,5,33400.0,1
4700,2019,95840,cadillac,seville,sedan,6,15973.333333333334,0
7000,2020,84496,lincoln,continental,coupe,5,16899.2,0
1200,2019,52885,yugo,gv,,6,8814.166666666666,0
1030,2020,202752,toyota,prius,sedan,5,40550.4,1
8800,2019,86584,chevrolet,el camino,coupe,6,14430.666666666666,0
9300,2019,136640,chevrolet,impala,fastback,6,22773.333333333332,0
8700,2019,40000,mercedes-benz,200-series,,6,6666.666666666667,0
5500,2019,108000,mercedes-benz,sl-class,convertible,6,18000.0,0
6300,2019,100,mercedes-benz,sl-class,convertible,6,16.666666666666668,0
6010,2019,180,mercedes-benz,sl-class,convertible,6,30.0,0
1350,2019,147000,bmw,x5,suv,6,24500.0,0
19500,2019,1257,chevrolet,bel air/150/210,coupe,6,209.5,0
35000,2019,123456,dodge,challenger,coupe,6,20576.0,0
10000,2019,123456,mercury,other,coupe,6,20576.0,0
4150,2019,117940,ford,mustang,convertible,6,19656.666666666668,0
3600,2019,63892,mercedes-benz,s-class,sedan,6,10648.666666666666,0
26600,2019,190000,land rover,defender,wagon,6,31666.666666666668,1
3900,2020,74642,ford,ranger,standard cab pickup,5,14928.4,0
7500,2019,36718,chevrolet,c-10,pickup truck,6,6119.666666666667,0
1240,2020,205000,volkswagen,eurovan,,5,41000.0,1
19170,2019,94206,ford,f-250,extended cab pickup,6,15701.0,0
14600,2019,230813,ford,f-350,crew cab pickup,6,38468.833333333336,1
6500,2019,99800,mercedes-benz,sl-class,convertible,6,16633.333333333332,0
10400,2019,90350,cadillac,cts,sedan,6,15058.333333333334,0
4010,2019,22140,chevrolet,impala,sedan,6,3690.0,0
15100,2020,32000,ford,expedition,suv,5,6400.0,0
19400,2019,21000,dodge,challenger,coupe,6,3500.0,0
16150,2019,28200,cadillac,srx,suv,6,4700.0,0
13200,2020,60000,bmw,x3,,5,12000.0,0
12800,2020,48000,subaru,wrx,sedan,5,9600.0,0
11000,2020,66680,chevrolet,monte carlo,,5,13336.0,0
9000,2019,157005,chevrolet,impala,sedan,6,26167.5,1
700,2020,161863,nissan,altima,sedan,5,32372.6,1
8500,2020,27251,ford,mustang,convertible,5,5450.2,0
10400,2020,105000,ford,mustang,,5,21000.0,0
5660,2019,78374,honda,cr-v,,6,13062.333333333334,0
4000,2019,190400,lincoln,town car,,6,31733.333333333332,1
21990,2020,91694,porsche,911,convertible,5,18338.8,0
3550,2019,119047,jaguar,xj,sedan,6,19841.166666666668,0
760,2019,162000,toyota,prius,,6,27000.0,1
5910,2019,146466,ford,f-250,regular cab 8' bed,6,24411.0,0
2000,2019,91105,cadillac,fleetwood,sedan,6,15184.166666666666,0
2500,2019,87646,cadillac,brougham,hearse,6,14607.666666666666,0
3500,2020,72703,cadillac,deville,limousine,5,14540.6,0
2700,2020,115372,cadillac,deville,limousine,5,23074.4,0
4000,2019,62240,cadillac,deville,hearse,6,10373.333333333334,0
8000,2019,69484,cadillac,deville,limousine,6,11580.666666666666,0
3500,2019,65829,cadillac,fleetwood,hearse,6,10971.5,0
3500,2019,82650,cadillac,fleetwood,hearse,6,13775.0,0
5500,2019,62275,lincoln,town car,sedan,6,10379.166666666666,0
4500,2019,29506,lincoln,town car,limousine,6,4917.666666666667,0
9000,2019,66451,lincoln,town car,sedan,6,11075.166666666666,0
2300,2019,66859,lincoln,town car,sedan,6,11143.166666666666,0
2500,2019,45568,mg,mgb,convertible,6,7594.666666666667,0
6900,2020,12146,triumph,tr-6,convertible,5,2429.2,0
4800,2019,147117,ford,ranger,extended cab pickup,6,24519.5,0
9000,2019,56869,toyota,pickup,pickup,6,9478.166666666666,0
10100,2019,83374,mercedes-benz,sl-class,coupe,6,13895.666666666666,0
5500,2019,0,land rover,defender,wagon,6,0.0,0
1230,2019,178743,audi,tt,coupe,6,29790.5,1
29700,2020,6200,chevrolet,corvette,convertible,5,1240.0,0
610,2019,193384,mercedes-benz,e-class,wagon,6,32230.666666666668,1
8300,2019,131205,mercedes-benz,e-class,sedan,6,21867.5,0
4930,2019,132433,chevrolet,impala,sedan,6,22072.166666666668,0
19500,2019,93286,pontiac,firebird,coupe,6,15547.666666666666,0
3850,2019,118500,toyota,prius,hatchback,6,19750.0,0
25000,2019,17800,honda,pilot,suv,6,2966.6666666666665,0
4550,2019,214000,toyota,camry,sedan,6,35666.666666666664,1
15100,2020,163500,chevrolet,silverado 2500,extended cab pickup,5,32700.0,1
11600,2020,183000,land rover,defender,suv,5,36600.0,1
10500,2020,70000,bentley,turbo r,sedan,5,14000.0,0
7100,2019,93460,international,scout 2,cab & chassis,6,15576.666666666666,0
9000,2019,99000,chevrolet,el camino,standard cab pickup,6,16500.0,0
3150,2019,50000,volkswagen,beetle - classic,sedan,6,8333.333333333334,0
18500,2019,127000,hummer,h2,sut truck stylle bed,6,21166.666666666668,0
1630,2019,254572,toyota,prius,hatchback,6,42428.666666666664,1
10100,2020,59975,dodge,sprinter,standard passenger van,5,11995.0,0
7800,2020,25288,mg,mgb,convertible,5,5057.6,0
13000,2020,28120,mazda,mx-5 miata,convertible,5,5624.0,0
25100,2020,157000,ford,f-350,crew cab pickup,5,31400.0,1
33450,2020,15641,chevrolet,camaro,convertible,5,3128.2,0
15500,2020,97850,toyota,tacoma,crew cab pickup,5,19570.0,0
10500,2019,28700,chevrolet,ssr,convertible,6,4783.333333333333,0
21000,2019,100000,oldsmobile,cutlass,convertible,6,16666.666666666668,0
5100,2020,115000,chevrolet,suburban,suv,5,23000.0,0
30000,2020,100000,ford,mustang,sports car,5,20000.0,0
18100,2019,68000,audi,s5,coupe,6,11333.333333333334,0
2850,2019,99999,ford,other,,6,16666.5,0
1400,2019,194287,chevrolet,metro,coupe,6,32381.166666666668,1
1500,2019,126030,mazda,rx-8,coupe,6,21005.0,0
1100,2019,260000,geo,tracker,suv,6,43333.333333333336,1
8100,2019,0,volkswagen,beetle - classic,,6,0.0,0
7000,2019,130000,chevrolet,corvette,coupe,6,21666.666666666668,0
19500,2020,108533,chevrolet,bel air/150/210,sedan,5,21706.6,0
14670,2019,70715,chevrolet,chevelle,convertible,6,11785.833333333334,0
720,2019,90000,ford,e-350 club wagon,window van extened,6,15000.0,0
500,2019,9999,chevrolet,other pickups,,6,1666.5,0
1730,2019,0,chevrolet,monte carlo,,6,0.0,0
910,2020,184000,chevrolet,blazer,,5,36800.0,1
7760,2019,0,fiat,500l,sedan,6,0.0,0
22600,2019,45705,porsche,356 speedster,roadster,6,7617.5,0
20100,2020,85259,porsche,panamera,hatchback,5,17051.8,0
11900,2020,53470,triumph,tr3,,5,10694.0,0
10750,2019,95500,ford,mustang,convertible,6,15916.666666666666,0
1380,2020,115000,mercedes-benz,e-class,wagon,5,23000.0,0
3550,2019,59828,ford,other,coupe,6,9971.333333333334,0
5000,2019,77418,willys,439,wagon,6,12903.0,0
2360,2020,82398,amc,pacer,,5,16479.6,0
7200,2019,53749,chevrolet,c-10,standard cab pickup,6,8958.166666666666,0
4150,2020,82642,chevrolet,c10/k10,pickup,5,16528.4,0
3200,2019,131365,volkswagen,touareg,suv,6,21894.166666666668,0
19000,2020,48500,ford,f-150,pickup,5,9700.0,0
2350,2019,97000,plymouth,other,sedan,6,16166.666666666666,0
15200,2019,93000,mercedes-benz,gl-class,suv,6,15500.0,0
8000,2020,100418,suzuki,sidekick,suv,5,20083.6,0
5000,2019,107546,chevrolet,traverse,suv,6,17924.333333333332,0
5200,2020,74500,dodge,dakota,extended cab pickup,5,14900.0,0
1450,2019,126800,chrysler,sebring,convertible,6,21133.333333333332,0
760,2019,98400,dodge,nitro,suv,6,16400.0,0
6490,2019,24600,ford,focus,sedan,6,4100.0,0
3000,2020,50900,ford,taurus,sedan,5,10180.0,0
1820,2020,77800,ford,escort,sedan,5,15560.0,0
1330,2019,71400,ford,escort,hatchback,6,11900.0,0
1730,2019,12600,chevrolet,cavalier,sedan,6,2100.0,0
2280,2020,70100,oldsmobile,ninety-eight,sedan,5,14020.0,0
1200,2019,88600,buick,century,sedan,6,14766.666666666666,0
4980,2020,76225,buick,riviera,,5,15245.0,0
3050,2019,42700,cadillac,eldorado,coupe,6,7116.666666666667,0
2750,2019,91700,cadillac,seville,sedan,6,15283.333333333334,0
2430,2019,94700,cadillac,seville,sedan,6,15783.333333333334,0
720,2019,78800,saturn,s-series,sedan,6,13133.333333333334,0
6070,2020,67200,chevrolet,astro,,5,13440.0,0
3050,2020,164000,honda,accord,hatchback,5,32800.0,1
5000,2020,46800,honda,civic,coupe,5,9360.0,0
2500,2019,94900,lincoln,mark series,coupe,6,15816.666666666666,0
3040,2019,35900,mercury,cougar,coupe,6,5983.333333333333,0
3370,2019,59300,mercury,montego,sedan,6,9883.333333333334,0
940,2020,190300,mazda,626,sedan,5,38060.0,1
2030,2019,76800,dodge,grand caravan,standard passenger van,6,12800.0,0
2800,2020,48000,geo,metro,hatchback,5,9600.0,0
2730,2019,37855,buick,regal,coupe,6,6309.166666666667,0
2400,2020,43700,buick,regal,sedan,5,8740.0,0
6490,2020,33444,buick,lacrosse,sedan,5,6688.8,0
1710,2020,59788,mercury,sable,wagon,5,11957.6,0
2890,2020,52555,buick,century,,5,10511.0,0
1780,2020,64588,buick,century,sedan,5,12917.6,0
3250,2019,50800,honda,civic,sedan,6,8466.666666666666,0
2420,2020,158000,honda,odyssey,minivan,5,31600.0,1
3540,2020,78550,honda,odyssey,minivan,5,15710.0,0
4050,2019,32500,mercury,grand marquis,sedan,6,5416.666666666667,0
4050,2020,46788,mercury,grand marquis,,5,9357.6,0
1660,2019,70800,chrysler,sebring,convertible,6,11800.0,0
4550,2020,11450,chrysler,pt cruiser,wagon,5,2290.0,0
2490,2019,96990,nissan,sentra,sedan,6,16165.0,0
3650,2019,53490,subaru,legacy,sedan,6,8915.0,0
4160,2019,212900,subaru,outback,hatchback,6,35483.333333333336,1
7990,2019,117900,subaru,tribeca,suv,6,19650.0,0
4350,2019,39990,toyota,avalon,sedan,6,6665.0,0
4340,2020,50998,toyota,avalon,sedan,5,10199.6,0
14100,2019,34520,subaru,wrx,sedan,6,5753.333333333333,0
7090,2019,119800,subaru,forester,suv,6,19966.666666666668,0
1530,2020,207940,honda,cr-v,suv,5,41588.0,1
1730,2019,59300,toyota,prius,sedan,6,9883.333333333334,0
3020,2019,125340,lexus,sc,coupe,6,20890.0,0
3590,2019,75300,toyota,celica,coupe,6,12550.0,0
3150,2019,300400,toyota,prius,hatchback,6,50066.666666666664,1
2950,2020,208150,lexus,is,,5,41630.0,1
6800,2019,64970,lexus,rx,suv,6,10828.333333333334,0
3150,2020,37750,chevrolet,aveo,hatchback,5,7550.0,0
5710,2020,24770,jaguar,x-type,sedan,5,4954.0,0
2790,2019,71133,jaguar,xjs,coupe,6,11855.5,0
9090,2019,83500,bmw,z3,convertible,6,13916.666666666666,0
1300,2019,340800,mercedes-benz,e-class,sedan,6,56800.0,1
2960,2019,177900,mercedes-benz,e-class,wagon,6,29650.0,1
3000,2019,79400,mercedes-benz,clk-class,coupe,6,13233.333333333334,0
4510,2020,90433,mercedes-benz,s-class,sedan,5,18086.6,0
6950,2019,75500,mercedes-benz,s-class,sedan,6,12583.333333333334,0
4800,2020,116800,mercedes-benz,600-series,sedan,5,23360.0,0
3650,2020,84788,volvo,xc90,,5,16957.6,0
2020,2020,51172,volvo,850,sedan,5,10234.4,0
1000,2019,102800,volvo,850,wagon,6,17133.333333333332,0
2280,2020,154000,volvo,s60,sedan,5,30800.0,1
3350,2019,147900,volvo,s60,sedan,6,24650.0,0
2820,2020,71400,volvo,s60,sedan,5,14280.0,0
2250,2019,80940,volvo,s80,sedan,6,13490.0,0
8100,2019,110029,ford,explorer,,6,18338.166666666668,0
9400,2019,116000,ford,explorer,,6,19333.333333333332,0
6600,2019,127000,cadillac,eldorado,convertible,6,21166.666666666668,0
5320,2019,90,chevrolet,corvette,convertible,6,15.0,0
1150,2020,212000,chevrolet,suburban,suv,5,42400.0,1
1100,2020,148240,bmw,5-series,sedan,5,29648.0,0
9500,2019,7900,volkswagen,beetle - classic,,6,1316.6666666666667,0
2130,2019,58000,ford,crown victoria,sedan,6,9666.666666666666,0
10400,2019,130000,pontiac,trans am,coupe,6,21666.666666666668,0
2030,2019,188401,lincoln,town car,sedan,6,31400.166666666668,1
4200,2019,99999,ford,f-250,standard cab pickup,6,16666.5,0
8500,2020,171186,chevrolet,g10,van camper,5,34237.2,1
8750,2020,140118,chevrolet,hhr,wagon,5,28023.6,0
4000,2019,100000,plymouth,barracuda,,6,16666.666666666668,0
840,2019,177000,toyota,camry,,6,29500.0,1
3800,2020,78650,ford,f-250,crew cab pickup,5,15730.0,0
1500,2019,89696,ford,explorer,suv,6,14949.333333333334,0
35000,2019,50000,dodge,challenger,coupe,6,8333.333333333334,0
2230,2019,111111,mercury,comet,,6,18518.5,0
7000,2020,181500,mercedes-benz,e-class,sedan,5,36300.0,1
1920,2019,131200,ford,crown victoria,sedan,6,21866.666666666668,0
23800,2020,73550,hummer,h2,suv,5,14710.0,0
24000,2019,49581,honda,pilot,suv,6,8263.5,0
15000,2019,77000,mercedes-benz,sl-class,convertible,6,12833.333333333334,0
990,2019,186000,isuzu,hombre,standard cab pickup,6,31000.0,1
9500,2019,35998,nissan,350z,,6,5999.666666666667,0
12850,2019,7864,ford,model a,2 door,6,1310.6666666666667,0
2800,2019,75000,mg,mgb,convertible,6,12500.0,0
7000,2019,72648,cadillac,eldorado,coupe,6,12108.0,0
16000,2020,35000,ford,t-bucket,roadster,5,7000.0,0
25000,2019,23475,bmw,m3,convertible,6,3912.5,0
3350,2020,233692,ford,f-450,cab & chassis,5,46738.4,1
5000,2019,121060,ford,crown victoria,sedan,6,20176.666666666668,0
3200,2019,11000,volkswagen,beetle-new,,6,1833.3333333333333,0
4700,2019,81100,ford,ranchero,,6,13516.666666666666,0
6900,2020,25418,saab,900,convertible,5,5083.6,0
21950,2020,71875,plymouth,other,coupe,5,14375.0,0
10500,2019,84500,ford,e-series van,conversion van,6,14083.333333333334,0
2500,2019,191,plymouth,duster,coupe,6,31.833333333333332,0
4350,2019,99989,oldsmobile,cutlass,coupe,6,16664.833333333332,0
8750,2020,45404,cadillac,series 62,convertible,5,9080.8,0
16100,2020,100000,ford,mustang,fastback,5,20000.0,0
3900,2019,185000,ford,falcon,sedan,6,30833.333333333332,1
23000,2020,38300,ford,mustang,convertible,5,7660.0,0
1710,2019,141500,nissan,xterra,suv,6,23583.333333333332,0
17980,2020,70710,ford,excursion,suv,5,14142.0,0
3030,2019,311009,dodge,ram 2500,pu,6,51834.833333333336,1
1880,2020,158472,mercedes-benz,200-series,sedan,5,31694.4,1
3300,2020,73286,ford,galaxie,hardtop,5,14657.2,0
9030,2019,49720,mercury,montclair,,6,8286.666666666666,0
21600,2020,97189,ford,fairlane,coupe,5,19437.8,0
6300,2019,124320,ford,thunderbird,convertible,6,20720.0,0
6200,2019,108999,chevrolet,suburban,suv,6,18166.5,0
10900,2020,1706,ford,model a,coupe,5,341.2,0
5900,2020,100000,ford,model a,,5,20000.0,0
15600,2020,57000,ford,mustang,coupe,5,11400.0,0
14900,2020,3000,ford,mustang,convertible,5,600.0,0
17100,2019,87710,ford,two door,sedan,6,14618.333333333334,0
19300,2020,83591,ford,super deluxe,convertible,5,16718.2,0
15100,2019,0,ford,convertible,convertible,6,0.0,0
17900,2019,0,oldsmobile,eighty-eight,coupe,6,0.0,0
13650,2020,15,ford,f-100,standard cab pickup,5,3.0,0
16250,2020,28760,ford,club coupe (shoebox),coupe,5,5752.0,0
8650,2019,14141,dodge,coronet,convertible,6,2356.8333333333335,0
9300,2020,87000,ford,falcon,,5,17400.0,0
4050,2020,31003,ford,fairlane,coupe,5,6200.6,0
7750,2019,74952,opel,deluxe,sports car,6,12492.0,0
9600,2020,98321,nissan,240sx,,5,19664.2,0
2450,2019,99999,chevrolet,c-10,standard cab pickup,6,16666.5,0
26900,2019,465,ford,mustang,coupe,6,77.5,0
25600,2019,13474,ford,mustang,,6,2245.6666666666665,0
2500,2019,83806,ford,mustang,,6,13967.666666666666,0
5600,2019,50000,ford,mustang,coupe,6,8333.333333333334,0
1030,2020,200000,chevrolet,other pickups,,5,40000.0,1
7700,2020,0,ford,other,,5,0.0,0
2700,2019,67309,lincoln,continental,sedan,6,11218.166666666666,0
2080,2020,114689,jeep,commander,suv,5,22937.8,0
70100,2019,10,ford,mustang,fastback,6,1.6666666666666667,0
36990,2020,8000,chevrolet,corvette,hatchback,5,1600.0,0
5500,2020,100000,ford,f-100,,5,20000.0,0
25850,2020,27082,toyota,fj cruiser,,5,5416.4,0
3950,2019,107508,ford,f-100,cab & chassis,6,17918.0,0
10500,2020,41000,chevrolet,bel air/150/210,sedan,5,8200.0,0
6050,2019,136222,ford,f-350,standard cab pickup,6,22703.666666666668,0
3050,2020,84700,international harvester,d1000,standard cab pickup,5,16940.0,0
2250,2020,72500,chevrolet,s-10,,5,14500.0,0
1520,2019,59000,chrysler,300 series,sedan,6,9833.333333333334,0
12900,2019,71000,ford,mustang,coupe,6,11833.333333333334,0
25100,2020,99999,chevrolet,chevelle,coupe,5,19999.8,0
20000,2020,49531,chevrolet,camaro,coupe,5,9906.2,0
6000,2019,47819,ford,thunderbird,,6,7969.833333333333,0
11600,2020,23900,mercury,monterey,sedan,5,4780.0,0
11460,2020,75744,mercury,montclair,,5,15148.8,0
10100,2019,30200,ford,customline,sedan,6,5033.333333333333,0
8350,2019,48059,ford,other,coupe,6,8009.833333333333,0
19100,2019,32246,ford,fairlane,victoria hardtop,6,5374.333333333333,0
3100,2019,43898,ford,fairlane,sedan,6,7316.333333333333,0
10780,2019,116800,ford,fairlane,sedan,6,19466.666666666668,0
11500,2020,61897,mercedes-benz,400-series,sedan,5,12379.4,0
4550,2019,121000,volkswagen,beetle - classic,convertible,6,20166.666666666668,0
3740,2019,66873,cadillac,dts,sedan,6,11145.5,0
8600,2019,35946,mercedes-benz,300-series,coupe,6,5991.0,0
18000,2019,69743,mercedes-benz,sl-class,convertible,6,11623.833333333334,0
12100,2019,120154,mercedes-benz,sl-class,convertible,6,20025.666666666668,0
8700,2019,42950,mercedes-benz,300-series,sedan,6,7158.333333333333,0
8100,2019,26983,mercedes-benz,500-series,sedan,6,4497.166666666667,0
3000,2019,143623,mercedes-benz,e-class,sedan,6,23937.166666666668,0
3500,2019,147865,mercedes-benz,e-class,wagon,6,24644.166666666668,0
11500,2019,108006,mercedes-benz,sl-class,convertible,6,18001.0,0
4500,2019,123500,ford,falcon,coupe,6,20583.333333333332,0
18000,2019,68000,ford,mustang,fastback,6,11333.333333333334,0
16000,2019,0,ford,convertible,convertible,6,0.0,0
2230,2019,104601,dodge,durango,suv,6,17433.5,0
3950,2019,94204,dodge,ram 1500,crew cab pickup,6,15700.666666666666,0
3900,2019,164055,dodge,ram 1500,crew cab pickup,6,27342.5,1
1830,2019,162292,ford,mustang,coupe,6,27048.666666666668,1
4140,2019,67774,ford,mustang,coupe,6,11295.666666666666,0
9200,2019,131593,ford,f-550,standard cab pickup,6,21932.166666666668,0
4540,2019,186802,ford,f-550,standard cab pickup,6,31133.666666666668,1
13100,2019,138928,ford,f-550,extended cab pickup,6,23154.666666666668,0
2350,2019,101747,ford,e-series van,van,6,16957.833333333332,0
6490,2019,157652,ford,f-250,standard cab pickup,6,26275.333333333332,1
8200,2019,99740,ford,e-series van,cutaway,6,16623.333333333332,0
4150,2019,98640,ford,f-350,standard cab pickup,6,16440.0,0
3550,2019,175842,ford,f-350,cab & chassis,6,29307.0,1
3400,2019,147511,ford,escape,suv,6,24585.166666666668,0
2010,2019,169333,ford,explorer,suv,6,28222.166666666668,1
2860,2019,153492,ford,explorer,suv,6,25582.0,1
3400,2019,95791,ford,explorer,suv,6,15965.166666666666,0
3500,2019,128213,ford,explorer,suv,6,21368.833333333332,0
3150,2019,161295,ford,explorer,suv,6,26882.5,1
2590,2019,159074,ford,f-150,standard cab pickup,6,26512.333333333332,1
5020,2019,155736,ford,e-series van,van,6,25956.0,1
3840,2019,163367,ford,e-series van,van,6,27227.833333333332,1
3750,2019,157614,ford,e-series van,van,6,26269.0,1
5680,2019,0,ford,f-150,crew cab pickup,6,0.0,0
2800,2019,189502,ford,f-250,extended cab pickup,6,31583.666666666668,1
6100,2019,0,ford,f-350,crew cab pickup,6,0.0,0
5700,2019,193123,ford,f-350,extended cab pickup,6,32187.166666666668,1
4200,2019,185956,ford,f-350,extended cab pickup,6,30992.666666666668,1
2500,2019,114771,ford,ranger,standard cab pickup,6,19128.5,0
3500,2019,135063,ford,ranger,extended cab pickup,6,22510.5,0
